Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id,scrap_date,scrap_time
44,Japan,126390571,77494,,1482,,69899,,6113,170,613,12,1811516,14333,3,19/09/2020,21:00
39,Belarus,9448637,75461,231,776,3,73212,114,1473,,7986,82,1715380,181548,4,19/09/2020,21:00
47,Honduras,9938225,70611,491,2146,24,21149,472,47316,27,7105,216,167103,16814,1,19/09/2020,21:00
56,Ethiopia,115559308,68131,616,1089,17,27939,301,39103,294,590,9,1194795,10339,5,19/09/2020,21:00
46,Portugal,10190115,68025,849,1899,5,45404,351,20722,64,6676,186,2345680,230192,4,19/09/2020,21:00
57,Venezuela,28418075,65174,,530,,54218,,10426,146,2293,19,1897741,66779,2,19/09/2020,21:00
50,Bahrain,1713657,63879,,221,1,56700,,6958,42,37276,129,1313471,766473,3,19/09/2020,21:00
64,Nepal,29248135,62797,1204,401,11,45267,1447,17129,,2147,14,904706,30932,3,19/09/2020,21:00
61,Costa Rica,5104190,62374,,686,,23160,,38528,245,12220,134,196377,38474,1,19/09/2020,21:00
45,Singapore,5860330,57558,15,27,,57142,71,389,,9822,5,2498073,426268,3,19/09/2020,21:00
48,Nigeria,207208375,56956,,1094,,48305,,7557,7,275,5,482321,2328,5,19/09/2020,21:00
58,Uzbekistan,33573038,50872,619,425,6,47121,594,3326,243,1515,13,1377915,41042,3,19/09/2020,21:00
54,Algeria,44019230,49623,210,1665,6,34923,105,13035,31,1127,38,,,5,19/09/2020,21:00
55,Switzerland,8668377,49283,,2045,,40500,,6738,29,5685,236,1251614,144389,4,19/09/2020,21:00
70,Czechia,10713347,47285,1023,499,4,24018,160,22768,91,4414,47,1170742,109279,4,19/09/2020,21:00
53,Armenia,2964460,47154,244,928,2,42551,182,3675,,15906,313,259664,87592,3,19/09/2020,21:00
62,Moldova,4031886,46336,688,1201,15,34236,502,10899,549,11492,298,246764,61203,4,19/09/2020,21:00
51,Ghana,31209840,45877,117,297,2,45081,108,499,5,1470,10,466845,14958,5,19/09/2020,21:00
52,Kyrgyzstan,6547136,45335,91,1063,,41484,69,2788,24,6924,162,267718,40891,3,19/09/2020,21:00
60,Azerbaijan,10158969,39042,148,574,2,36601,177,1867,,3843,57,1047906,103151,3,19/09/2020,21:00
59,Afghanistan,39112699,38919,36,1437,,32576,,4906,93,995,37,108193,2766,3,19/09/2020,21:00
67,Austria,9017603,37474,813,765,2,28961,510,7748,84,4156,85,1432099,158811,4,19/09/2020,21:00
63,Kenya,54020637,36829,105,646,,23777,68,12406,44,682,12,504988,9348,5,19/09/2020,21:00
71,Palestine,5126309,35003,602,253,3,23446,113,11304,,6828,49,359873,70201,3,19/09/2020,21:00
65,Serbia,8729549,32840,83,740,1,31411,,689,23,3762,85,1069626,122529,4,19/09/2020,21:00
66,Ireland,4949677,32538,267,1792,,23364,,7382,14,6574,362,1030817,208259,4,19/09/2020,21:00
80,Paraguay,7151382,32127,,611,,16921,,14595,143,4492,85,245271,34297,2,19/09/2020,21:00
83,Lebanon,6818646,28297,779,286,5,11440,701,16571,124,4150,42,713366,104620,3,19/09/2020,21:00
69,El Salvador,6493351,27428,82,808,4,21247,422,5373,92,4224,124,362029,55754,1,19/09/2020,21:00
85,Libya,6891332,27234,796,436,18,14679,472,12119,,3952,63,179696,26076,5,19/09/2020,21:00
68,Australia,25563612,26885,24,844,7,23962,107,2079,12,1052,33,7261973,284075,,19/09/2020,21:00
73,Bosnia and Herzegovina,3276265,25217,320,758,6,17489,124,6970,,7697,231,220278,67234,4,19/09/2020,21:00
74,S. Korea,51278899,22893,110,378,1,19970,199,2545,152,446,7,2219162,43276,3,19/09/2020,21:00
76,Denmark,5796669,22436,589,635,,17316,206,4485,4,3870,110,3300734,569419,4,19/09/2020,21:00
72,Cameroon,26684058,20431,60,416,,19124,,891,30,766,16,149000,5584,5,19/09/2020,21:00
75,Ivory Coast,26514923,19200,,120,,18392,,688,,724,5,148957,5618,5,19/09/2020,21:00
77,Bulgaria,6936744,18733,,753,,13510,,4470,34,2701,109,488865,70475,4,19/09/2020,21:00
105,Hungary,9654915,16920,809,675,6,4382,142,11863,30,1752,70,604122,62571,4,19/09/2020,21:00
79,North Macedonia,2083355,16557,140,689,6,13792,60,2076,4,7947,331,174097,83566,4,19/09/2020,21:00
78,Madagascar,27839617,16020,49,219,2,14630,43,1171,37,575,8,67031,2408,5,19/09/2020,21:00
92,Greece,10411721,14978,240,331,4,9989,6185,4658,65,1439,32,1194013,114680,4,19/09/2020,21:00
97,Croatia,4099618,14725,212,244,,12353,184,2128,24,3592,60,254480,62074,4,19/09/2020,21:00
81,Senegal,16835894,14688,43,302,1,11153,102,3233,27,872,18,165299,9818,5,19/09/2020,21:00
84,Zambia,18490851,14022,,329,,13207,,486,,758,18,137017,7410,5,19/09/2020,21:00
82,Sudan,44064138,13535,,836,,6759,,5940,,307,19,,,5,19/09/2020,21:00
86,Norway,5430444,12820,51,267,,10371,,2182,2,2361,49,940722,173231,4,19/09/2020,21:00
94,Albania,2877103,12226,153,358,5,6888,57,4980,13,4249,124,74487,25890,4,19/09/2020,21:00
87,DRC,90123522,10488,32,268,,9891,28,329,,116,3,,,5,19/09/2020,21:00
102,Namibia,2550678,10292,85,111,3,7969,22,2212,13,4035,44,87639,34359,5,19/09/2020,21:00
89,Guinea,13206908,10231,,63,,9660,,508,24,775,5,30764,2329,5,19/09/2020,21:00
88,Malaysia,32455091,10167,20,130,1,9315,51,722,12,313,4,1417154,43665,3,19/09/2020,21:00
90,French Guiana,300297,9659,,65,,9298,,296,4,32165,216,62400,207794,2,19/09/2020,21:00
100,Maldives,542568,9649,81,33,,8188,111,1428,12,17784,61,138608,255467,3,19/09/2020,21:00
93,Tajikistan,9582698,9303,44,73,,8066,40,1164,,971,8,,,3,19/09/2020,21:00
123,Tunisia,11845320,9110,540,138,5,2366,24,6606,47,769,12,190241,16060,5,19/09/2020,21:00
96,Finland,5542612,8922,64,339,,7700,,883,3,1610,61,878728,158540,4,19/09/2020,21:00
91,Gabon,2236750,8696,,53,,7848,,795,5,3888,24,147678,66023,5,19/09/2020,21:00
95,Haiti,11432431,8600,,221,,6363,,2016,,752,19,25752,2253,1,19/09/2020,21:00
98,Luxembourg,628150,7718,,124,,6703,,891,1,12287,197,771950,1228926,4,19/09/2020,21:00
109,Montenegro,628084,7711,,133,,4997,,2581,,12277,212,60669,96594,4,19/09/2020,21:00
101,Zimbabwe,14909233,7647,,224,,5883,,1540,,513,15,157144,10540,5,19/09/2020,21:00
99,Mauritania,4675136,7361,,161,,6882,,318,3,1574,34,77592,16597,5,19/09/2020,21:00
117,Slovakia,5460225,6546,290,39,,3519,129,2988,22,1199,7,408805,74870,4,19/09/2020,21:00
118,Mozambique,31437240,6537,273,41,1,3620,118,2876,,208,1,123212,3919,5,19/09/2020,21:00
130,Uganda,46038385,6017,423,63,2,2581,37,3373,,131,1,444346,9652,5,19/09/2020,21:00
103,Malawi,19233106,5718,2,179,,4030,4,1509,4,297,9,50051,2602,5,19/09/2020,21:00
104,Djibouti,991075,5403,,61,,5333,,9,,5452,62,73804,74469,5,19/09/2020,21:00
111,Eswatini,1162758,5215,,103,,4478,,634,11,4485,89,31766,27320,5,19/09/2020,21:00
115,Cabo Verde,557290,5141,,50,,4548,,543,,9225,90,76576,137408,5,19/09/2020,21:00
113,Cuba,11325090,5055,51,113,2,4284,35,658,18,446,10,531928,46969,1,19/09/2020,21:00
107,Hong Kong,7510178,5010,13,103,,4707,11,200,13,667,14,2783134,370582,3,19/09/2020,21:00
106,Equatorial Guinea,1412445,5002,,83,,4509,,410,,3541,59,57119,40440,5,19/09/2020,21:00
112,Congo,5546511,4986,6,89,,3887,,1010,,899,16,,,5,19/09/2020,21:00
110,Nicaragua,6641520,4961,,147,,2913,,1901,,747,22,,,1,19/09/2020,21:00
168,Myanmar,54489172,4870,403,81,11,1188,58,3601,,89,1,212826,3906,3,19/09/2020,21:00
108,CAR,4847629,4786,,62,,1830,,2894,2,987,13,31723,6544,5,19/09/2020,21:00
145,Jamaica,2963993,4758,187,60,5,1327,63,3371,9,1605,20,71693,24188,1,19/09/2020,21:00
114,Suriname,587770,4691,,96,,4280,,315,7,7981,163,12643,21510,2,19/09/2020,21:00
122,Rwanda,13019382,4671,,25,,2845,,1801,,359,2,471767,36236,5,19/09/2020,21:00
141,Jordan,10225029,4540,196,30,1,2672,161,1838,13,444,3,1057184,103392,3,19/09/2020,21:00
126,Slovenia,2079001,4309,114,141,1,2981,42,1187,18,2073,68,199408,95915,4,19/09/2020,21:00
133,Angola,33076979,3848,,147,,1443,,2258,16,116,4,65951,1994,5,19/09/2020,21:00
158,Trinidad and Tobago,1400481,3739,88,60,,1586,,2093,6,2670,43,28774,20546,1,19/09/2020,21:00
132,Syria,17589692,3731,,168,,918,,2645,,212,10,,,3,19/09/2020,21:00
125,Lithuania,2713692,3664,99,87,,2197,16,1380,,1350,32,722897,266389,4,19/09/2020,21:00
120,Mayotte,274194,3541,,40,,2964,,537,2,12914,146,13000,47412,5,19/09/2020,21:00
128,Gambia,2430761,3504,19,108,,1992,19,1404,,1442,44,14749,6068,5,19/09/2020,21:00
116,Thailand,69838414,3500,3,59,1,3338,10,103,1,50,0.8,749213,10728,3,19/09/2020,21:00
142,Aruba,106865,3460,,23,,2128,,1309,11,32377,215,27760,259767,1,19/09/2020,21:00
161,Guadeloupe,400139,3426,,26,,837,,2563,28,8562,65,38505,96229,1,19/09/2020,21:00
119,Somalia,15985307,3401,11,98,,2812,,491,,213,6,,,5,19/09/2020,21:00
146,Georgia,3987472,3306,187,19,,1481,46,1806,,829,5,529121,132696,3,19/09/2020,21:00
121,Sri Lanka,21432886,3283,2,13,,3070,10,200,,153,0.6,266057,12413,3,19/09/2020,21:00
153,Réunion,896701,3194,,15,,1794,,1385,,3562,17,35419,39499,5,19/09/2020,21:00
138,Bahamas,394057,3177,,69,,1626,,1482,65,8062,175,16386,41583,1,19/09/2020,21:00
124,Mali,20371708,2991,,128,,2332,,531,,147,6,48068,2360,5,19/09/2020,21:00
129,Estonia,1326731,2875,61,64,,2374,17,437,3,2167,48,185827,140064,4,19/09/2020,21:00
140,Malta,441801,2699,65,19,2,2017,21,663,2,6109,43,229252,518903,4,19/09/2020,21:00
127,South Sudan,11221985,2642,33,49,,1290,,1303,,235,4,12044,1073,5,19/09/2020,21:00
148,Botswana,2361664,2567,,13,,624,,1930,1,1087,6,156054,66078,5,19/09/2020,21:00
135,Iceland,341725,2307,77,10,,2116,4,181,,6751,29,246791,722192,4,19/09/2020,21:00
131,Guinea-Bissau,1977757,2303,,39,,1127,,1137,5,1164,20,,,5,19/09/2020,21:00
134,Benin,12189409,2280,,40,,1950,,290,,187,3,169063,13870,5,19/09/2020,21:00
136,Sierra Leone,8011263,2159,6,72,,1650,1,437,,269,9,,,5,19/09/2020,21:00
159,Guyana,787381,2102,,62,,1314,,726,16,2670,79,11771,14950,2,19/09/2020,21:00
137,Yemen,29964251,2026,2,585,,1221,,220,,68,20,,,3,19/09/2020,21:00
143,Uruguay,3476367,1890,,46,,1603,,241,,544,13,210199,60465,2,19/09/2020,21:00
139,New Zealand,5002100,1811,2,25,,1719,5,67,4,362,5,905436,181011,,19/09/2020,21:00
149,Burkina Faso,21022443,1797,,56,,1173,,568,,85,3,,,5,19/09/2020,21:00
151,Togo,8319439,1640,,41,,1251,,348,,197,5,81514,9798,5,19/09/2020,21:00
164,Belize,399161,1590,23,20,1,812,70,758,3,3983,50,12429,31138,1,19/09/2020,21:00
144,Cyprus,1209269,1580,15,22,,1282,,276,2,1307,18,344831,285157,3,19/09/2020,21:00
154,Andorra,77292,1564,,53,,1164,,347,4,20235,686,137457,1778412,4,19/09/2020,21:00
147,Latvia,1881503,1515,17,36,,1248,,231,,805,19,293309,155891,4,19/09/2020,21:00
156,Lesotho,2145935,1390,,33,,754,,603,,648,15,17631,8216,5,19/09/2020,21:00
150,Liberia,5082622,1335,1,82,,1216,2,37,,263,16,,,5,19/09/2020,21:00
179,French Polynesia,281262,1209,98,2,,966,93,241,4,4298,7,20484,72829,,19/09/2020,21:00
152,Niger,24385008,1183,,69,,1104,,10,,49,3,19989,820,5,19/09/2020,21:00
157,Chad,16523566,1147,,81,,966,,100,,69,5,,,5,19/09/2020,21:00
177,Martinique,375201,1122,,18,,98,,1006,5,2990,48,19534,52063,1,19/09/2020,21:00
155,Vietnam,97528261,1068,,35,,942,1,91,,11,0.4,1009145,10347,3,19/09/2020,21:00
160,Sao Tome and Principe,220022,908,,15,,873,,20,,4127,68,4523,20557,5,19/09/2020,21:00
163,San Marino,33947,723,,42,,669,,12,3,21298,1237,7470,220049,4,19/09/2020,21:00
162,Diamond Princess,,712,,13,,651,,48,4,,,,,,19/09/2020,21:00
172,Turks and Caicos,38829,667,4,5,,567,2,95,3,17178,129,3009,77494,1,19/09/2020,21:00
165,Channel Islands,174210,644,,48,,575,,21,2,3697,276,117227,672906,4,19/09/2020,21:00
173,Sint Maarten,42981,574,9,20,1,488,11,66,6,13355,465,2720,63284,1,19/09/2020,21:00
174,Papua New Guinea,8982951,516,,6,,232,,278,,57,0.7,17276,1923,,19/09/2020,21:00
166,Tanzania,60087077,509,,21,,183,,305,7,8,0.3,,,5,19/09/2020,21:00
167,Taiwan,23826248,506,3,7,,479,1,20,,21,0.3,91457,3838,3,19/09/2020,21:00
169,Burundi,11964003,473,,1,,374,,98,,40,0.08,27836,2327,5,19/09/2020,21:00
170,Comoros,873507,470,,7,,449,,14,,538,8,,,5,19/09/2020,21:00
171,Faeroe Islands,48904,431,1,,,412,,19,,8813,,114435,2339993,4,19/09/2020,21:00
175,Mauritius,1272232,366,,10,,338,,18,,288,8,239204,188019,5,19/09/2020,21:00
178,Eritrea,3556943,364,,,,305,,59,,102,,,,5,19/09/2020,21:00
182,Gibraltar,33689,350,4,,,322,7,28,,10389,,42247,1254030,4,19/09/2020,21:00
176,Isle of Man,85131,339,,24,,312,,3,,3982,282,11572,135932,4,19/09/2020,21:00
184,Saint Martin,38806,330,,6,,206,,118,11,8504,155,2968,76483,1,19/09/2020,21:00
180,Mongolia,3289552,311,,,,302,,9,1,95,,64396,19576,3,19/09/2020,21:00
181,Cambodia,16768566,275,,,,274,,1,,16,,122693,7317,3,19/09/2020,21:00
187,Bhutan,773440,258,6,,,186,4,72,,334,,123678,159906,3,19/09/2020,21:00
195,Curaçao,164240,228,,1,,83,,144,1,1388,6,1080,6576,1,19/09/2020,21:00
183,Cayman Islands,65888,208,,1,,204,,3,,3157,15,37425,568009,1,19/09/2020,21:00
188,Monaco,39302,191,,1,,152,,38,1,4860,25,51953,1321892,4,19/09/2020,21:00
186,Barbados,287452,185,,7,,172,,6,,644,24,21069,73296,1,19/09/2020,21:00
185,Bermuda,62227,178,,9,,164,,5,,2860,145,56728,911630,1,19/09/2020,21:00
189,Brunei,438385,145,,3,,142,1,0,,331,7,56076,127915,3,19/09/2020,21:00
190,Seychelles,98480,141,,,,136,,5,,1432,,5200,52803,5,19/09/2020,21:00
191,Liechtenstein,38152,113,1,1,,109,1,3,,2962,26,900,23590,4,19/09/2020,21:00
192,Antigua and Barbuda,98105,95,,3,,92,,0,,968,31,2332,23770,1,19/09/2020,21:00
202,British Virgin Islands,30275,69,,1,,48,,20,2,2279,33,4410,145665,1,19/09/2020,21:00
193,St. Vincent Grenadines,111017,64,,,,64,,0,,576,,4621,41624,1,19/09/2020,21:00
194,Macao,651233,46,,,,46,,0,,71,,4238,6508,3,19/09/2020,21:00
208,Caribbean Netherlands,26276,36,,1,,17,,18,,1370,38,1516,57695,1,19/09/2020,21:00
196,Fiji,897857,32,,2,,26,,4,1,36,2,9570,10659,,19/09/2020,21:00
197,Saint Lucia,183810,27,,,,26,,1,,147,,7616,41434,1,19/09/2020,21:00
198,Timor-Leste,1323767,27,,,,26,,1,,20,,5146,3887,3,19/09/2020,21:00
200,New Caledonia,286092,26,,,,26,,0,,91,,13463,47058,,19/09/2020,21:00
203,Dominica,72025,24,,,,18,,6,,333,,2077,28837,1,19/09/2020,21:00
199,Grenada,112637,24,,,,24,,0,,213,,6252,55506,1,19/09/2020,21:00
201,Laos,7298159,23,,,,22,,1,,3,,46070,6313,3,19/09/2020,21:00
205,St. Barth,9884,23,,,,16,,7,,2327,,2075,209935,1,19/09/2020,21:00
204,Saint Kitts and Nevis,53281,17,,,,17,,0,,319,,2138,40127,1,19/09/2020,21:00
206,Greenland,56792,14,,,,14,,0,,247,,7421,130670,1,19/09/2020,21:00
207,Montserrat,4993,13,,1,,12,,0,,2604,200,373,74705,1,19/09/2020,21:00
209,Falkland Islands,3501,13,,,,13,,0,,3713,,2261,645815,2,19/09/2020,21:00
210,Vatican City,801,12,,,,12,,0,,14981,,,,4,19/09/2020,21:00
213,Saint Pierre Miquelon,5788,11,,,,5,,6,,1900,,1051,181583,1,19/09/2020,21:00
211,Western Sahara,600413,10,,1,,8,,1,,17,2,,,5,19/09/2020,21:00
212,MS Zaandam,,9,,2,,,,7,,,,,,,19/09/2020,21:00
214,Anguilla,15032,3,,,,3,,0,,200,,1020,67855,1,19/09/2020,21:00
215,China,1439323776,85269,14,4634,,80464,8,171,3,59,3,160000000,111163,3,19/09/2020,21:00
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
