Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Continent,scrap_date,scrap_time,Country_id,Continent_id,"Tests/
1M pop
"
19,France,"65,298,930","300,181","7,157","30,706",20,"87,206",243,"182,269",464,"4,597",470,"7,500,000",,03.09.20,23:01,19,,"114,856"
16,Pakistan,"221,612,785","297,014",424,"6,328",10,"281,925",466,"8,761",585,"1,340",29,"2,684,252",,03.09.20,23:01,16,,"12,112"
18,Turkey,"84,495,243","274,943","1,642","6,511",49,"248,087","1,211","20,345","1,041","3,254",77,"7,466,087",,03.09.20,23:01,18,,"88,361"
17,Italy,"60,446,035","272,912","1,397","35,507",10,"208,490",289,"28,915",120,"4,515",587,"8,921,658",,03.09.20,23:01,17,,"147,597"
20,Germany,"83,830,972","248,722","1,331","9,398",5,"223,100",,"16,224",228,"2,967",112,"12,383,035",,03.09.20,23:01,20,,"147,714"
21,Iraq,"40,372,771","247,039","4,755","7,275",74,"187,757","3,552","52,007",496,"6,119",180,"1,670,483",,03.09.20,23:01,21,,"41,376"
22,Philippines,"109,830,324","228,403","1,987","3,688",65,"159,475",880,"65,240",922,"2,080",34,"2,705,817",,03.09.20,23:01,22,,"24,636"
23,Indonesia,"274,021,604","184,268","3,622","7,750",134,"132,055","2,084","44,463",,672,28,"2,338,865",,03.09.20,23:01,23,,"8,535"
24,Canada,"37,799,407","130,262",339,"9,140",5,"115,284",234,"5,838",52,"3,446",242,"5,590,068",,03.09.20,23:01,24,,"147,888"
28,Ukraine,"43,686,577","128,228","2,430","2,710",54,"59,676",859,"65,842",177,"2,935",62,"1,621,697",,03.09.20,23:01,28,,"37,121"
30,Israel,"9,197,590","123,903","2,439",985,16,"98,637","1,403","24,281",417,"13,471",107,"2,388,574",,03.09.20,23:01,30,,"259,696"
25,Qatar,"2,807,805","119,420",214,201,2,"116,313",202,"2,906",58,"42,531",72,"644,904",,03.09.20,23:01,25,,"229,683"
26,Bolivia,"11,700,207","117,928",661,"5,203",102,"64,074","1,950","48,651",71,"10,079",445,"246,032",,03.09.20,23:01,26,,"21,028"
27,Ecuador,"17,688,599","116,360",903,"6,648",29,"102,051",184,"7,661",355,"6,578",376,"340,207",,03.09.20,23:01,27,,"19,233"
29,Kazakhstan,"18,815,231","106,032",88,"1,588",,"97,967",596,"6,477",221,"5,635",84,"2,434,444",,03.09.20,23:01,29,,"129,387"
31,Egypt,"102,659,126","99,280",,"5,461",,"74,626",,"19,193",41,967,53,"135,000",,03.09.20,23:01,31,,"1,315"
32,Dominican Republic,"10,866,667","95,627",,"1,765",,"69,519",,"24,343",217,"8,800",162,"376,121",,03.09.20,23:01,32,,"34,612"
34,Panama,"4,326,296","94,084",,"2,030",,"67,487",,"24,567",168,"21,747",469,"347,147",,03.09.20,23:01,34,,"80,241"
38,Romania,"19,214,608","91,256","1,365","3,765",44,"39,275",574,"48,216",503,"4,749",196,"1,876,063",,03.09.20,23:01,38,,"97,637"
37,Kuwait,"4,281,320","87,378",900,536,1,"78,791",582,"8,051",93,"20,409",125,"631,482",,03.09.20,23:01,37,,"147,497"
35,Oman,"5,128,058","86,380",256,705,16,"81,828",804,"3,847",144,"16,845",137,"309,212",,03.09.20,23:01,35,,"60,298"
36,Belgium,"11,598,451","85,911",424,"9,898",1,"18,490",33,"57,523",60,"7,407",853,"2,336,975",,03.09.20,23:01,36,,"201,490"
33,Sweden,"10,110,233","84,729",,"5,832",5,,,,14,"8,381",577,"1,094,856",,03.09.20,23:01,33,,"108,292"
40,Guatemala,"17,971,382","76,358",714,"2,804",14,"64,399",711,"9,155",5,"4,249",156,"249,569",,03.09.20,23:01,40,,"13,887"
42,Netherlands,"17,141,544","72,464",601,"6,235",,,,,43,"4,227",364,"1,455,274",,03.09.20,23:01,42,,"84,897"
39,Belarus,"9,448,772","72,302",161,696,5,"71,205",305,401,,"7,652",74,"1,554,129",,03.09.20,23:01,39,,"164,479"
41,UAE,"9,910,892","72,154",614,387,,"62,668",639,"9,099",,"7,280",39,"7,324,874",,03.09.20,23:01,41,,"739,073"
43,Poland,"37,839,255","69,129",612,"2,092",14,"48,593",728,"18,444",81,"1,827",55,"2,777,601",,03.09.20,23:01,43,,"73,405"
44,Japan,"126,407,422","69,001",,"1,307",,"58,428",,"9,266",225,546,10,"1,510,462",,03.09.20,23:01,44,,"11,949"
49,Morocco,"36,985,624","66,855","1,402","1,253",37,"51,223",866,"14,379",31,"1,808",34,"2,001,124",,03.09.20,23:01,49,,"54,105"
47,Honduras,"9,931,333","62,526",757,"1,924",36,"11,147",717,"49,455",39,"6,296",194,"148,824",,03.09.20,23:01,47,,"14,985"
46,Portugal,"10,191,409","59,051",418,"1,829",2,"42,427",194,"14,795",44,"5,794",179,"2,058,544",,03.09.20,23:01,46,,"201,988"
45,Singapore,"5,858,322","56,908",48,27,,"56,028",137,853,,"9,714",5,"2,068,284",,03.09.20,23:01,45,,"353,051"
56,Ethiopia,"115,434,444","55,213",804,856,10,"20,283",380,"34,074",344,478,7,"970,591",,03.09.20,23:01,56,,"8,408"
48,Nigeria,"206,984,347","54,463",,"1,027",,"42,439",,"10,997",7,263,5,"411,077",,03.09.20,23:01,48,,"1,986"
50,Bahrain,"1,711,057","52,807",,190,,"49,645",,"2,972",34,"30,862",111,"1,128,829",,03.09.20,23:01,50,,"659,726"
57,Venezuela,"28,421,581","48,883",,398,,"39,912",,"8,573",101,"1,720",14,"1,780,734",,03.09.20,23:01,57,,"62,654"
54,Algeria,"43,984,569","45,469",311,"1,529",6,"32,006",260,"11,934",44,"1,034",35,,,03.09.20,23:01,54,,
51,Ghana,"31,181,428","44,713",55,280,4,"43,577",99,856,6,"1,434",9,"445,653",,03.09.20,23:01,51,,"14,292"
53,Armenia,"2,964,219","44,271",196,887,3,"38,855",224,"4,529",,"14,935",299,"211,281",,03.09.20,23:01,53,,"71,277"
52,Kyrgyzstan,"6,542,426","44,135",99,"1,059",,"39,174",279,"3,902",24,"6,746",162,"267,718",,03.09.20,23:01,52,,"40,920"
61,Costa Rica,"5,102,158","43,305",,453,,"16,512",,"26,340",154,"8,488",89,"153,884",,03.09.20,23:01,61,,"30,161"
55,Switzerland,"8,665,615","43,127",364,"2,013",2,"36,500",,"4,614",12,"4,977",232,"1,054,652",,03.09.20,23:01,55,,"121,705"
64,Nepal,"29,225,196","42,877","1,228",257,6,"24,207",917,"18,413",,"1,467",9,"731,852",,03.09.20,23:01,64,,"25,042"
58,Uzbekistan,"33,551,824","42,688",251,331,4,"40,081",417,"2,276",147,"1,272",10,"1,377,915",,03.09.20,23:01,58,,"41,068"
62,Moldova,"4,032,294","38,372",632,"1,036",12,"27,017",828,"10,319",575,"9,516",257,"207,925",,03.09.20,23:01,62,,"51,565"
59,Afghanistan,"39,074,280","38,288",45,"1,409",,"29,390",75,"7,489",52,980,36,"103,674",,03.09.20,23:01,59,,"2,653"
60,Azerbaijan,"10,154,978","36,899",167,541,3,"34,116",,"2,242",,"3,634",53,"935,396",,03.09.20,23:01,60,,"92,112"
63,Kenya,"53,968,739","34,705",212,585,4,"20,644",433,"13,476",44,643,11,"456,088",,03.09.20,23:01,63,,"8,451"
65,Serbia,"8,731,081","31,676",95,718,2,"30,188",,770,41,"3,628",82,"955,730",,03.09.20,23:01,65,,"109,463"
66,Ireland,"4,947,267","29,206",92,"1,777",,"23,364",,"4,065",7,"5,903",359,"864,508",,03.09.20,23:01,66,,"174,745"
67,Austria,"9,015,361","28,372",403,735,1,"24,171",351,"3,466",29,"3,147",82,"1,222,257",,03.09.20,23:01,67,,"135,575"
70,Czechia,"10,712,481","26,127",354,426,1,"18,663",337,"7,038",40,"2,439",40,"934,453",,03.09.20,23:01,70,,"87,230"
68,Australia,"25,550,683","26,049",126,678,15,"21,912",222,"3,459",26,"1,020",27,"6,445,984",,03.09.20,23:01,68,,"252,282"
69,El Salvador,"6,491,923","26,000",96,739,8,"15,119",240,"10,142",251,"4,005",114,"322,766",,03.09.20,23:01,69,,"49,718"
71,Palestine,"5,121,112","24,471",596,167,5,"16,095",612,"8,209",,"4,778",33,"263,288",,03.09.20,23:01,71,,"51,412"
73,Bosnia and Herzegovina,"3,277,152","20,804",287,636,9,"14,120",494,"6,048",,"6,348",194,"192,556",,03.09.20,23:01,73,,"58,757"
74,S. Korea,"51,276,977","20,644",195,329,3,"15,529",173,"4,786",154,403,6,"2,000,552",,03.09.20,23:01,74,,"39,015"
72,Cameroon,"26,655,083","19,460",,415,,"17,651",,"1,394",30,730,16,"149,000",,03.09.20,23:01,72,,"5,590"
80,Paraguay,"7,147,553","19,138",,358,,"9,981",,"8,799",87,"2,678",50,"198,620",,03.09.20,23:01,80,,"27,789"
83,Lebanon,"6,819,976","18,963",588,179,2,"5,338",143,"13,446",99,"2,781",26,"553,931",,03.09.20,23:01,83,,"81,222"
75,Ivory Coast,"26,486,282","18,161",,117,,"16,933",,"1,111",,686,4,"129,125",,03.09.20,23:01,75,,"4,875"
76,Denmark,"5,795,780","17,374",179,626,,"15,499",86,"1,249",3,"2,998",108,"2,566,628",,03.09.20,23:01,76,,"442,844"
77,Bulgaria,"6,939,018","16,617",,648,,"11,760",,"4,209",63,"2,395",93,"421,240",,03.09.20,23:01,77,,"60,706"
85,Libya,"6,887,247","15,773",617,254,4,"1,856",110,"13,663",,"2,290",37,"114,145",,03.09.20,23:01,85,,"16,573"
78,Madagascar,"27,808,395","15,106",83,197,1,"14,031",66,878,40,543,7,"59,438",,03.09.20,23:01,78,,"2,137"
79,North Macedonia,"2,083,359","14,762",162,606,,"11,965",224,"2,191",2,"7,086",291,"153,462",,03.09.20,23:01,79,,"73,661"
81,Senegal,"16,816,539","13,826",83,287,,"9,553",47,"3,986",33,822,17,"149,381",,03.09.20,23:01,81,,"8,883"
82,Sudan,"44,019,263","13,189",,823,,"6,612",,"5,754",,300,19,401,,03.09.20,23:01,82,,9
84,Zambia,"18,468,257","12,523",108,292,,"11,562",68,669,,678,16,"119,567",,03.09.20,23:01,84,,"6,474"
97,Croatia,"4,100,719","11,094",369,194,3,"8,266",298,"2,634",15,"2,705",47,"179,838",,03.09.20,23:01,97,,"43,855"
86,Norway,"5,428,594","11,065",31,264,,"9,348",,"1,453",1,"2,038",49,"745,279",,03.09.20,23:01,86,,"137,288"
92,Greece,"10,413,936","10,998",241,278,5,"3,804",,"6,916",39,"1,056",27,"992,566",,03.09.20,23:01,92,,"95,311"
87,DRC,"90,003,954","10,125",11,259,,"9,367",20,499,,112,3,,,03.09.20,23:01,87,,
94,Albania,"2,877,239","9,844",116,301,5,"5,732",150,"3,811",22,"3,421",105,"60,941",,03.09.20,23:01,94,,"21,180"
89,Guinea,"13,191,279","9,579",53,61,1,"8,726",152,792,24,726,5,"24,530",,03.09.20,23:01,89,,"1,860"
88,Malaysia,"32,436,963","9,374",14,128,,"9,083",4,163,4,289,4,"1,280,878",,03.09.20,23:01,88,,"39,488"
90,French Guiana,"299,958","9,251",42,61,,"8,772",33,418,8,"30,841",203,"55,009",,03.09.20,23:01,90,,"183,389"
93,Tajikistan,"9,573,310","8,690",36,69,,"7,482",35,"1,139",,908,7,,,03.09.20,23:01,93,,
91,Gabon,"2,234,448","8,538",,53,,"7,335",,"1,150",2,"3,821",24,"122,308",,03.09.20,23:01,91,,"54,737"
95,Haiti,"11,426,356","8,301",43,210,4,"5,870",,"2,221",,726,18,"24,035",,03.09.20,23:01,95,,"2,103"
100,Maldives,"542,151","8,281",141,29,,"5,483",145,"2,769",12,"15,274",53,"115,727",,03.09.20,23:01,100,,"213,459"
96,Finland,"5,542,237","8,200",39,336,,"7,350",,514,1,"1,480",61,"702,191",,03.09.20,23:01,96,,"126,698"
102,Namibia,"2,548,663","8,082",238,86,4,"3,483",29,"4,513",21,"3,171",34,"65,899",,03.09.20,23:01,102,,"25,856"
99,Mauritania,"4,669,775","7,089",,160,,"6,548",,381,3,"1,518",34,"69,937",,03.09.20,23:01,99,,"14,977"
105,Hungary,"9,655,983","6,923",301,620,1,"3,930",27,"2,373",7,717,64,"445,047",,03.09.20,23:01,105,,"46,090"
98,Luxembourg,"627,704","6,745",,124,,,,,1,"10,746",198,"655,169",,03.09.20,23:01,98,,"1,043,755"
101,Zimbabwe,"14,899,771","6,638",,206,,"5,250",,"1,182",,446,14,"151,597",,03.09.20,23:01,101,,"10,174"
103,Malawi,"19,211,425","5,579",,175,,"3,500",,"1,904",4,290,9,"45,789",,03.09.20,23:01,103,,"2,383"
104,Djibouti,"990,447","5,387",,60,,"5,327",,0,,"5,439",61,"68,142",,03.09.20,23:01,104,,"68,799"
109,Montenegro,"628,080","5,019",,104,,"4,104",,811,,"7,991",166,"49,994",,03.09.20,23:01,109,,"79,598"
106,Equatorial Guinea,"1,410,419","4,965",,83,,"4,390",,492,1,"3,520",59,"53,443",,03.09.20,23:01,106,,"37,892"
107,Hong Kong,"7,507,523","4,839",8,94,2,"4,431",30,314,25,645,13,"780,415",,03.09.20,23:01,107,,"103,951"
108,CAR,"4,843,954","4,712",,62,,"1,803",,"2,847",2,973,13,"31,126",,03.09.20,23:01,108,,"6,426"
110,Nicaragua,"6,638,075","4,668",,141,,"2,913",,"1,614",,703,21,,,03.09.20,23:01,110,,
111,Eswatini,"1,162,233","4,668",,94,,"3,585",,989,11,"4,016",81,"30,327",,03.09.20,23:01,111,,"26,094"
112,Congo,"5,540,555","4,628",,102,,"1,742",,"2,784",,835,18,,,03.09.20,23:01,112,,
122,Rwanda,"13,005,303","4,218",,17,,"2,071",,"2,130",,324,1,"421,121",,03.09.20,23:01,122,,"32,381"
113,Cuba,"11,325,391","4,214",88,100,2,"3,474",16,640,4,372,9,"414,418",,03.09.20,23:01,113,,"36,592"
118,Mozambique,"31,398,811","4,207",90,26,1,"2,370",200,"1,811",,134,0.8,"100,873",,03.09.20,23:01,118,,"3,213"
123,Tunisia,"11,839,918","4,196",,81,,"1,628",,"2,487",15,354,7,"148,212",,03.09.20,23:01,123,,"12,518"
117,Slovakia,"5,460,109","4,163",121,37,4,"2,617",94,"1,509",16,762,7,"343,642",,03.09.20,23:01,117,,"62,937"
114,Suriname,"587,541","4,149",,72,,"3,272",,805,8,"7,062",123,"9,216",,03.09.20,23:01,114,,"15,686"
115,Cabo Verde,"557,026","4,125",77,41,,"3,502",42,582,,"7,405",74,"76,576",,03.09.20,23:01,115,,"137,473"
116,Thailand,"69,830,779","3,427",2,58,,"3,277",3,92,1,49,0.8,"749,213",,03.09.20,23:01,116,,"10,729"
119,Somalia,"15,965,848","3,310",,98,,"2,481",,731,,207,6,,,03.09.20,23:01,119,,
120,Mayotte,"273,905","3,301",,40,,"2,964",,297,1,"12,052",146,"13,000",,03.09.20,23:01,120,,"47,462"
130,Uganda,"45,974,931","3,288",176,33,1,"1,532",4,"1,723",,72,0.7,"391,335",,03.09.20,23:01,130,,"8,512"
121,Sri Lanka,"21,428,970","3,111",10,12,,"2,883",,216,,145,0.6,"230,547",,03.09.20,23:01,121,,"10,759"
128,Gambia,"2,427,782","3,101",34,99,2,"1,075",43,"1,927",,"1,277",41,"13,354",,03.09.20,23:01,128,,"5,500"
126,Slovenia,"2,078,989","3,032",53,134,,"2,402",43,496,4,"1,458",64,"163,500",,03.09.20,23:01,126,,"78,644"
125,Lithuania,"2,715,340","2,978",20,86,,"1,901",27,991,,"1,097",32,"653,744",,03.09.20,23:01,125,,"240,760"
132,Syria,"17,571,053","2,973",75,124,4,681,20,"2,168",,169,7,,,03.09.20,23:01,132,,
145,Jamaica,"2,963,429","2,822",139,27,3,900,2,"1,895",7,952,9,"61,229",,03.09.20,23:01,145,,"20,662"
124,Mali,"20,346,106","2,807",5,126,,"2,203",18,478,,138,6,"39,771",,03.09.20,23:01,124,,"1,955"
133,Angola,"33,032,075","2,805",28,113,1,"1,144",29,"1,548",24,85,3,"64,747",,03.09.20,23:01,133,,"1,960"
127,South Sudan,"11,216,250","2,533",1,47,,"1,290",,"1,196",,226,4,"12,044",,03.09.20,23:01,127,,"1,074"
129,Estonia,"1,326,693","2,441",26,64,,"2,150",20,227,,"1,840",48,"154,212",,03.09.20,23:01,129,,"116,238"
138,Bahamas,"393,893","2,337",,50,,849,,"1,438",83,"5,933",127,"11,871",,03.09.20,23:01,138,,"30,138"
142,Aruba,"106,845","2,292",81,13,1,"1,031",97,"1,248",7,"21,452",122,"22,271",,03.09.20,23:01,142,,"208,442"
141,Jordan,"10,220,604","2,233",72,15,,"1,648",38,570,3,218,1,"861,330",,03.09.20,23:01,141,,"84,274"
131,Guinea-Bissau,"1,975,718","2,205",,34,,"1,127",,"1,044",5,"1,116",17,"1,500",,03.09.20,23:01,131,,759
134,Benin,"12,175,480","2,194",,40,,"1,738",,416,,180,3,"118,206",,03.09.20,23:01,134,,"9,709"
135,Iceland,"341,628","2,128",7,10,,"2,023",7,95,,"6,229",29,"220,898",,03.09.20,23:01,135,,"646,604"
136,Sierra Leone,"8,004,158","2,035",6,71,,"1,600",,364,,254,9,,,03.09.20,23:01,136,,
137,Yemen,"29,935,468","1,976",,571,,"1,175",,230,,66,19,120,,03.09.20,23:01,137,,4
140,Malta,"441,750","1,965",34,13,,"1,528",38,424,,"4,448",29,"197,014",,03.09.20,23:01,140,,"445,985"
158,Trinidad and Tobago,"1,400,283","1,941",21,28,,700,9,"1,213",6,"1,386",20,"24,209",,03.09.20,23:01,158,,"17,289"
153,Réunion,"896,422","1,912",116,10,,880,,"1,022",2,"2,133",11,"35,419",,03.09.20,23:01,153,,"39,512"
139,New Zealand,"5,002,100","1,759",2,22,,"1,622",16,115,7,352,4,"788,081",,03.09.20,23:01,139,,"157,550"
148,Botswana,"2,359,585","1,724",,6,,493,,"1,225",1,731,3,"116,728",,03.09.20,23:01,148,,"49,470"
143,Uruguay,"3,475,842","1,626",,44,,"1,433",,149,3,468,13,"176,981",,03.09.20,23:01,143,,"50,917"
146,Georgia,"3,987,805","1,568",20,19,,"1,279",9,270,,393,5,"388,485",,03.09.20,23:01,146,,"97,418"
144,Cyprus,"1,208,886","1,498",3,21,,"1,139",,338,5,"1,239",17,"286,736",,03.09.20,23:01,144,,"237,190"
151,Togo,"8,310,934","1,434",,30,,"1,055",,349,,173,4,"67,079",,03.09.20,23:01,151,,"8,071"
147,Latvia,"1,882,408","1,410",4,34,,"1,187",14,189,1,749,18,"258,795",,03.09.20,23:01,147,,"137,481"
159,Guyana,"787,215","1,382",,41,,779,,562,14,"1,756",52,"8,918",,03.09.20,23:01,159,,"11,329"
149,Burkina Faso,"20,997,293","1,370",,55,,"1,075",,240,,65,3,,,03.09.20,23:01,149,,
161,Guadeloupe,"400,136","1,363",,18,,336,,"1,009",7,"3,406",45,"31,762",,03.09.20,23:01,161,,"79,378"
150,Liberia,"5,077,411","1,306",1,82,,"1,163",1,61,,257,16,,,03.09.20,23:01,150,,
154,Andorra,"77,287","1,199",,53,,909,,237,3,"15,514",686,"137,457",,03.09.20,23:01,154,,"1,778,527"
152,Niger,"24,346,468","1,176",,69,,"1,088",,19,,48,3,"9,052",,03.09.20,23:01,152,,372
168,Myanmar,"54,473,253","1,111",116,6,,359,1,746,,20,0.1,"164,266",,03.09.20,23:01,168,,"3,016"
164,Belize,"398,845","1,101",,13,,240,,848,3,"2,760",33,"8,721",,03.09.20,23:01,164,,"21,866"
156,Lesotho,"2,145,194","1,085",,31,,528,,526,,506,14,"15,632",,03.09.20,23:01,156,,"7,287"
155,Vietnam,"97,490,013","1,046",,35,1,746,,265,,11,0.4,"1,009,145",,03.09.20,23:01,155,,"10,351"
157,Chad,"16,502,877","1,017",,77,,904,,36,,62,5,,,03.09.20,23:01,157,,
160,Sao Tome and Principe,"219,844",896,,15,,855,,26,,"4,076",68,"3,875",,03.09.20,23:01,160,,"17,626"
177,Martinique,"375,213",754,,18,,98,,638,3,"2,010",48,"13,253",,03.09.20,23:01,177,,"35,321"
163,San Marino,"33,944",735,,42,,660,,33,,"21,653","1,237","6,865",,03.09.20,23:01,163,,"202,245"
162,Diamond Princess,,712,,13,,651,,48,4,,,,,03.09.20,23:01,162,,
165,Channel Islands,"174,140",631,,48,,575,,8,1,"3,624",276,"83,755",,03.09.20,23:01,165,,"480,964"
179,French Polynesia,"281,191",622,,,,336,,286,4,"2,212",,"15,272",,03.09.20,23:01,179,,"54,312"
172,Turks and Caicos,"38,806",555,17,4,,220,2,331,2,"14,302",103,"2,557",,03.09.20,23:01,172,,"65,892"
166,Tanzania,"60,012,400",509,,21,,183,,305,7,8,0.3,,,03.09.20,23:01,166,,
173,Sint Maarten,"42,960",495,13,19,,302,61,174,8,"11,522",442,"2,281",,03.09.20,23:01,173,,"53,096"
167,Taiwan,"23,824,369",489,,7,,471,,11,,21,0.3,"87,646",,03.09.20,23:01,167,,"3,679"
174,Papua New Guinea,"8,975,531",471,,5,,232,,234,,52,0.6,"15,592",,03.09.20,23:01,174,,"1,737"
169,Burundi,"11,948,454",448,,1,,357,,90,,37,0.08,"24,659",,03.09.20,23:01,169,,"2,064"
170,Comoros,"872,695",427,,7,,410,,10,,489,8,,,03.09.20,23:01,170,,
171,Faeroe Islands,"48,896",412,1,,,379,5,33,2,"8,426",,"100,300",,03.09.20,23:01,171,,"2,051,293"
175,Mauritius,"1,272,140",356,,10,,335,,11,,280,8,"227,409",,03.09.20,23:01,175,,"178,761"
176,Isle of Man,"85,112",336,,24,,312,,0,,"3,948",282,"10,162",,03.09.20,23:01,176,,"119,396"
178,Eritrea,"3,554,797",330,11,,,295,11,35,,93,,,,03.09.20,23:01,178,,
180,Mongolia,"3,287,242",306,,,,296,,10,1,93,,"55,251",,03.09.20,23:01,180,,"16,808"
182,Gibraltar,"33,689",298,3,,,246,6,52,,"8,846",,"35,706",,03.09.20,23:01,182,,"1,059,871"
181,Cambodia,"16,758,448",274,,,,271,5,3,1,16,,"101,262",,03.09.20,23:01,181,,"6,042"
184,Saint Martin,"38,778",239,26,6,1,79,,154,11,"6,163",155,"2,968",,03.09.20,23:01,184,,"76,538"
187,Bhutan,"773,069",227,,,,144,2,83,,294,,"104,163",,03.09.20,23:01,187,,"134,740"
183,Cayman Islands,"65,854",205,,1,,204,,0,,"3,113",15,"35,668",,03.09.20,23:01,183,,"541,622"
186,Barbados,"287,437",176,,7,,149,3,20,,612,24,"17,492",,03.09.20,23:01,186,,"60,855"
185,Bermuda,"62,237",172,,9,,157,,6,,"2,764",145,"46,667",,03.09.20,23:01,185,,"749,827"
189,Brunei,"438,202",145,1,3,,139,,3,,331,7,"52,185",,03.09.20,23:01,189,,"119,089"
188,Monaco,"39,290",143,1,1,,94,3,48,1,"3,640",25,"51,953",,03.09.20,23:01,188,,"1,322,296"
190,Seychelles,"98,453",136,,,,127,,9,,"1,381",,,,03.09.20,23:01,190,,
191,Liechtenstein,"38,147",107,,1,,97,,9,,"2,805",26,900,,03.09.20,23:01,191,,"23,593"
192,Antigua and Barbuda,"98,069",95,1,3,,91,,1,1,969,31,"1,991",,03.09.20,23:01,192,,"20,302"
195,Curaçao,"164,211",75,4,1,,39,4,35,,457,6,"1,080",,03.09.20,23:01,195,,"6,577"
193,St. Vincent Grenadines,"111,002",61,,,,57,,4,,550,,"3,805",,03.09.20,23:01,193,,"34,279"
202,British Virgin Islands,"30,266",47,,1,,8,,38,,"1,553",33,"2,853",,03.09.20,23:01,202,,"94,264"
194,Macao,"650,846",46,,,,46,,0,,71,,"4,071",,03.09.20,23:01,194,,"6,255"
196,Fiji,"897,573",29,,2,,23,,4,1,32,2,"7,986",,03.09.20,23:01,196,,"8,897"
198,Timor-Leste,"1,322,667",27,,,,25,,2,,20,,"5,146",,03.09.20,23:01,198,,"3,891"
197,Saint Lucia,"183,774",26,,,,26,,0,,141,,"5,730",,03.09.20,23:01,197,,"31,180"
199,Grenada,"112,614",24,,,,24,,0,,213,,"6,252",,03.09.20,23:01,199,,"55,517"
200,New Caledonia,"285,972",23,,,,23,,0,,80,,"12,618",,03.09.20,23:01,200,,"44,123"
201,Laos,"7,293,542",22,,,,21,,1,,3,,"40,035",,03.09.20,23:01,201,,"5,489"
203,Dominica,"72,017",20,,,,18,,2,,278,,"2,077",,03.09.20,23:01,203,,"28,840"
208,Caribbean Netherlands,"26,265",18,2,,,7,,11,,685,,900,,03.09.20,23:01,208,,"34,266"
205,St. Barth,"9,882",18,,,,13,,5,,"1,821",,"2,075",,03.09.20,23:01,205,,"209,978"
204,Saint Kitts and Nevis,"53,264",17,,,,17,,0,,319,,"1,635",,03.09.20,23:01,204,,"30,696"
206,Greenland,"56,787",14,,,,14,,0,,247,,"6,946",,03.09.20,23:01,206,,"122,317"
207,Montserrat,"4,993",13,,1,,12,,0,,"2,604",200,328,,03.09.20,23:01,207,,"65,692"
209,Falkland Islands,"3,497",13,,,,13,,0,,"3,717",,"2,256",,03.09.20,23:01,209,,"645,124"
210,Vatican City,801,12,,,,12,,0,,"14,981",,,,03.09.20,23:01,210,,
211,Western Sahara,"599,769",10,,1,,8,,1,,17,2,,,03.09.20,23:01,211,,
212,MS Zaandam,,9,,2,,,,7,,,,,,03.09.20,23:01,212,,
213,Saint Pierre Miquelon,"5,789",5,,,,4,,1,,864,,"1,051",,03.09.20,23:01,213,,"181,551"
214,Anguilla,"15,026",3,,,,3,,0,,200,,808,,03.09.20,23:01,214,,"53,773"
215,China,"1,439,323,776","85,077",11,"4,634",,"80,251",17,192,4,59,3,"160,000,000",,03.09.20,23:01,215,,"111,163"
1,USA,"331,346,344","6,335,244",,"191,058",,"3,575,096",,"2,569,090","15,042","19,120",577,"84,881,529",,04.09.20,7:01,1,,"256,172"
2,Brazil,"212,826,108","4,046,150",,"124,729",,"3,247,610",,"673,811","8,318","19,012",586,"14,408,116",,04.09.20,7:01,2,,"67,699"
3,India,"1,382,382,125","3,933,124",,"68,569",,"3,034,887",,"829,668","8,944","2,845",50,"46,679,145",,04.09.20,7:01,3,,"33,767"
4,Russia,"145,945,695","1,009,995",,"17,528",,"826,935",,"165,532","2,300","6,920",120,"37,484,146",,04.09.20,7:01,4,,"256,836"
6,Peru,"33,051,466","670,145",,"29,405",,"489,886",,"150,854","1,506","20,276",890,"3,286,526",,04.09.20,7:01,6,,"99,437"
8,Colombia,"50,977,729","641,574",,"20,618",,"489,151",,"131,805","1,493","12,585",404,"2,844,145",,04.09.20,7:01,8,,"55,792"
5,South Africa,"59,438,768","633,015",,"14,563",,"554,887",,"63,565",539,"10,650",245,"3,747,101",,04.09.20,7:01,5,,"63,041"
7,Mexico,"129,169,727","616,894","5,937","66,329",513,"430,287","5,297","120,278","3,061","4,776",514,"1,393,033",,04.09.20,7:01,7,,"10,785"
9,Spain,"46,758,029","488,513",,"29,234",,,,,930,"10,448",625,"9,210,337",,04.09.20,7:01,9,,"196,979"
12,Argentina,"45,268,581","451,198",,"9,361",,"322,461",,"119,376","2,394","9,967",207,"1,324,687",,04.09.20,7:01,12,,"29,263"
10,Chile,"19,145,053","416,501",,"11,422",,"389,409",,"15,670",940,"21,755",597,"2,508,750",,04.09.20,7:01,10,,"131,039"
11,Iran,"84,179,866","380,746",,"21,926",,"328,595",,"30,225","3,702","4,523",260,"3,307,383",,04.09.20,7:01,11,,"39,289"
13,UK,"67,949,254","340,411",,"41,527",,,,,80,"5,010",611,"17,619,897",,04.09.20,7:01,13,,"259,310"
15,Bangladesh,"164,976,828","319,686",,"4,383",,"213,980",,"101,323",,"1,938",27,"1,592,038",,04.09.20,7:01,15,,"9,650"
14,Saudi Arabia,"34,907,425","318,319",,"3,982",,"293,964",,"20,373","1,495","9,119",114,"5,261,814",,04.09.20,7:01,14,,"150,736"
